CustomerID,Total_Amount,Total_Quantity,Total_Transaksi,Rata_rata_Harga
12346.0,8.358668183148236,14.473037835228448,-0.4250965025587132,-0.10020528053105278
12347.0,0.25096626418824564,0.2510575665861224,0.35441679662391234,-0.053314667757786004
12348.0,-0.02859600628948439,0.22786858583955896,-0.03533985296740041,0.03791757764726328
12349.0,-0.03301179869117063,-0.11104728661021426,-0.4250965025587132,0.11170846652779982
12350.0,-0.191347272524876,-0.1970645314308,-0.4250965025587132,-0.018317511624352863
12352.0,0.05026299230752249,-0.1298759461907572,0.4843356798210166,0.3350999188931352
12353.0,-0.2186497531339413,-0.23214529717560106,-0.4250965025587132,0.046984630841668325
12354.0,-0.10846076863834926,-0.131065124690581,-0.4250965025587132,0.0010529915464039198
12355.0,-0.17744014100029096,-0.18854208551539633,-0.4250965025587132,-0.007715462262623779
12356.0,0.08423978347786663,0.07922127336158825,-0.16525873616450468,-0.0370265634181796
12357.0,0.4620954344303197,0.30060667074544595,-0.4250965025587132,-0.03271641268770878
12358.0,-0.09859671839059161,-0.18695651418229797,-0.2951776193616089,0.11127491931403703
12359.0,0.4804428349080742,0.08536536227734438,-0.03533985296740041,0.12139529126158694
12360.0,0.06762131759124854,-0.005210400125899112,-0.16525873616450468,-0.026838639565226804
12361.0,-0.20742391656729625,-0.21807335159435318,-0.4250965025587132,-0.033114744959971354
12362.0,0.35290331312240986,0.205670587176182,0.7441734462152251,-0.015401093964268198
12363.0,-0.1671377379668784,-0.1552450875203309,-0.2951776193616089,-0.06302808690683885
12364.0,-0.08245999553998513,0.06237457794741824,-0.03533985296740041,-0.07476538861157107
12365.0,-0.1571935826415391,-0.20162304901345776,-0.2951776193616089,0.3707572570498225
12367.0,-0.20976031466342654,-0.20182124543009505,-0.4250965025587132,-0.0370612470523879
12370.0,0.16593138662380102,0.2302469428392065,-0.03533985296740041,-0.04874583408582348
12371.0,-0.018502766514201564,-0.11897514327570603,-0.2951776193616089,-0.017349617553757066
12372.0,-0.08413552674606713,-0.0787412706983353,-0.16525873616450468,-0.04286856423396383
12373.0,-0.18798730954853626,-0.1970645314308,-0.4250965025587132,0.0033434172271149167
12374.0,-0.14589542899096625,-0.16832605101839232,-0.4250965025587132,-0.0072520898335737514
12375.0,-0.17765152939946466,-0.20083026334690857,-0.2951776193616089,0.07148045755472886
12377.0,-0.04741179895698695,-0.04901180820274115,-0.2951776193616089,-0.0511274233413762
12378.0,0.21743561379721016,0.2651295121673703,-0.4250965025587132,-0.04298266876115158
12379.0,-0.13373392061534714,-0.15544328393696819,-0.2951776193616089,-0.04681787722530661
12380.0,0.0746026976165902,-0.012741863958116295,-0.03533985296740041,-0.03183859684746629
12381.0,-0.02324787979038998,-0.07596652086541317,0.09457903022970385,0.006298193561101423
12383.0,-0.022663780266357413,0.0675276847799879,0.09457903022970385,-0.04036550132954026
12384.0,-0.16343621584029483,-0.21113647701204788,-0.2951776193616089,0.09972917115225065
12386.0,-0.18383742150160007,-0.1659476940187448,-0.2951776193616089,-0.060711026258054517
12388.0,0.08081640398177478,0.05365393561537729,0.2244979134268081,-0.04940649026444355
12390.0,-0.1673780531996232,-0.16614589043538208,-0.4250965025587132,-0.013765922201317962
12391.0,-0.17727436799251792,-0.17665030051715866,-0.4250965025587132,-0.05869684852348043
12393.0,-0.052476219972979805,-0.07438094953231482,-0.03533985296740041,-0.06396506339999612
12394.0,-0.08697925700021426,-0.07378636028240293,-0.2951776193616089,-0.032069923418357654
12395.0,0.10729224469301879,0.18367078492944233,1.0040112126094336,-0.014585299238311865
12397.0,0.03956673930933368,0.014212848704555728,-0.2951776193616089,-0.029219285222659534
12398.0,-0.04657292078342399,0.04017657928404128,-0.4250965025587132,-0.07235449713724951
12399.0,-0.10520649986159637,-0.002633846709614286,-0.03533985296740041,-0.06879181754810118
12401.0,-0.21917266127926568,-0.23392906492533672,-0.4250965025587132,0.1523708533836067
12402.0,-0.2034520398038748,-0.2174787623444413,-0.4250965025587132,-0.03440366988577743
12403.0,-0.1809669895549257,-0.21708236951116672,-0.4250965025587132,0.07636414641854716
12405.0,-0.03825868127276605,-0.06625489645018576,-0.4250965025587132,-0.026997396037569822
12406.0,0.15142457958787592,0.12421185993825405,-0.2951776193616089,-0.057903232705883725
12407.0,-0.03851123478125251,0.044536900450061756,0.09457903022970385,-0.03509084341028671
12408.0,0.09281992734327464,0.04314952553360069,0.09457903022970385,-0.04223972598846889
12409.0,1.0033609933671686,0.8640790832452736,-0.16525873616450468,-0.026113492012466474
12410.0,-0.1514137787799216,-0.19428978159787785,-0.2951776193616089,0.054596545133879196
12412.0,-0.09205257858038288,-0.07180439611603,-0.16525873616450468,-0.05127536387826223
12413.0,-0.1442076595091426,-0.1794250503500808,-0.16525873616450468,0.009665953160746903
12414.0,-0.16597955205351095,-0.17665030051715866,-0.16525873616450468,0.11992183617929282
12415.0,13.669070753554323,15.099140315385661,2.1732811613833722,-0.044747079325325304
12417.0,0.1774364783914597,0.07149161311273378,0.6142545630181209,0.025437216639554474
12418.0,-0.15416739082178943,-0.15544328393696819,-0.4250965025587132,-0.026408270815995505
12420.0,-0.16175400921108105,-0.16773146176848042,-0.4250965025587132,0.007000465964094233
12421.0,-0.1387627393746371,-0.14018215985589652,-0.03533985296740041,0.0015332697065367886
12422.0,-0.13914991391628154,-0.16277655135254807,-0.16525873616450468,-0.03529975039195506
12423.0,-0.02169028105963646,0.029275776368990095,0.4843356798210166,-0.04543367815807755
12424.0,-0.03263241214317995,-0.08944387719674919,-0.2951776193616089,-0.04931976466290648
12425.0,-0.14208264981218602,-0.137803802856249,-0.4250965025587132,-0.05564066431051358
12426.0,-0.1637188087528744,-0.18497455001592503,-0.4250965025587132,-0.015535757861898604
12427.0,-0.13667555707542736,-0.1304705354406691,-0.16525873616450468,0.0035448174875061947
12428.0,0.6566606547413519,0.4647133037211256,0.6142545630181209,0.0046668725773307
12429.0,0.18870681777898343,0.07248259519592025,-0.03533985296740041,-0.024469810823203965
12430.0,-0.20002532259621703,-0.21292024476178353,-0.4250965025587132,0.05138292105240868
12431.0,0.49322293249390675,0.3398495612396302,1.3937678622007466,-0.019957872026813372
12432.0,0.33433339854026195,0.12084252085542005,0.09457903022970385,0.1778282279920962
12433.0,1.2596082359865624,1.9581233030831382,0.35441679662391234,-0.06650688568019783
12434.0,-0.1388628707216141,-0.158019837353253,-0.2951776193616089,-0.02324556639404669
12435.0,0.6425788496448182,0.1711844106812928,-0.2951776193616089,0.029566427162175536
12436.0,-0.17192067864081367,-0.19428978159787785,-0.4250965025587132,0.02337870165925081
12437.0,0.32232765003771824,0.34302070390582695,1.7835245117920593,-0.013307314860176602
12438.0,0.09485593139847386,-0.0022374538763396978,-0.2951776193616089,-0.016747052608429687
12441.0,-0.209242969370712,-0.21212745909523434,-0.4250965025587132,-0.022417996864364183
12442.0,-0.20940874237848506,-0.2000374776803594,-0.4250965025587132,-0.03296857821580778
12444.0,0.3283410937089488,-0.007588757125546643,0.09457903022970385,0.05527793258722215
12445.0,-0.2137099400164087,-0.22382104767683472,-0.4250965025587132,0.10289341048423618
12446.0,-0.11703757479219135,-0.16654228326865667,-0.4250965025587132,-0.003365966029416169
12447.0,-0.1755387579782497,-0.19845190634726104,-0.4250965025587132,-0.02612122843152948
12448.0,-0.17854714866964794,-0.18794749626548446,-0.4250965025587132,0.04338361378091116
12449.0,0.22396306504958938,0.07168980952937107,-0.03533985296740041,-0.02259915736022423
12450.0,-0.20653608529076675,-0.2107400841787733,-0.2951776193616089,-0.08332302158015975
12451.0,0.7767136894847018,1.0670322138818629,0.09457903022970385,-0.05898378127448087
12452.0,-0.18064768181512125,-0.19944288843044752,-0.2951776193616089,0.0005036061976511578
12453.0,-0.14988288174169526,-0.14236232043890676,-0.4250965025587132,-0.06064508126185049
12454.0,0.16400107676818865,-0.0367236303712289,-0.4250965025587132,0.08226928288275562
12455.0,0.04590394100245659,0.17792308884696081,0.2244979134268081,-0.0378408030212603
12456.0,0.1253615025402816,0.08754552286035462,-0.16525873616450468,-0.02464993647197034
12457.0,0.03437437268331461,-0.06902964628310787,0.35441679662391234,0.025997915413536805
12458.0,-0.12314669952831105,-0.13582183868987605,-0.2951776193616089,-0.004135264682908644
